seed_param,r_mean,r_logSigma,ID,Pro,Lid
1,0,0.8,156,60,100
1,0,0.8,157,55,65
1,0,0.8,158,50,50
1,0,0.8,159,65,80
1,0,0.8,160,75,105
1,0,0.8,161,45,55
1,0,0.8,162,60,80
1,0,0.8,163,60,80
1,0,0.8,164,45,70
1,0,0.8,165,70,70
1,0,0.8,166,70,90
1,0,0.8,167,55,45
1,0,0.8,168,65,75
1,0,0.8,169,45,65
1,0,0.8,170,80,80
1,0,0.8,171,40,70
1,0,0.8,172,55,90
1,0,0.8,173,80,80
1,0,0.8,174,65,70
1,0,0.8,175,70,90
1,0,0.8,176,40,60
1,0,0.8,177,50,80
1,0,0.8,178,35,50
1,0,0.8,179,80,80
1,0,0.8,180,80,80
1,0,0.8,181,80,65
1,0,0.8,182,65,70
1,0,0.8,183,75,75
1,0,0.8,184,45,85
1,0,0.8,185,60,65
1,0,0.8,186,50,55
1,0,0.8,187,80,90
1,0,0.8,188,75,60
1,0,0.8,189,65,65
1,0,0.8,190,50,60
1,0,0.8,191,45,65
1,0,0.8,192,65,80
1,0,0.8,193,45,70
1,0,0.8,194,80,70
1,0,0.8,195,80,60
1,0,0.8,196,60,80
1,0,0.8,197,55,80
1,0,0.8,198,60,75
1,0,0.8,199,50,70
1,0,0.8,200,60,60
1,0,1,1,90,95
1,0,1,2,70,60
1,0,1,3,45,65
1,0,1,4,50,65
1,0,1,5,55,85
1,0,1,6,45,60
1,0,1,7,60,90
1,0,1,8,35,70
1,0,1,9,65,65
1,0,1,10,60,70
1,0,1,11,45,65
1,0,1,12,45,70
1,0,1,13,50,65
1,0,1,14,60,75
1,0,1,15,55,60
1,0,1,16,30,50
1,0,1,17,45,60
1,0,1,18,80,75
1,0,1,19,60,70
1,0,1,20,35,55
1,0,1,21,65,85
1,0,1,22,55,65
1,0,1,23,50,60
1,0,1,24,50,55
1,0,1,25,55,55
1,0,1,26,55,70
1,0,1,27,50,70
1,0,1,28,25,35
1,0,1,29,60,70
1,0,1,30,50,70
1,0,1,31,50,80
1,0,1,32,45,65
1,0,1,33,60,75
1,0,1,34,80,60
1,0,1,35,70,90
1,0,1,36,40,60
1,0,1,37,40,70
1,0,1,38,70,60
1,0,1,39,60,70
1,0,1,40,60,80
1,0,1,41,45,65
1,0,1,42,50,75
1,0,1,43,95,110
1,0,1,44,45,70
1,0,1,45,45,60
1,0,1,46,70,70
1,0,1,47,40,65
1,0,1,48,50,75
1,0,1,49,70,75
1,0,1,50,70,65
1,0,1,51,60,65
1,0,1,52,55,60
1,0,1,53,95,85
1,0,1,54,45,70
1,0,1,55,60,55
1,0,1,56,60,60
1,0,1,57,35,65
1,0,1,58,55,75
1,0,1,59,65,75
1,0,1,60,70,80
1,0,1,61,70,70
1,0,1,62,60,55
1,0,1,63,55,55
1,0,1,64,65,75
1,0,1,65,65,60
1,0,1,66,50,70
1,0,1,67,55,80
1,0,1,68,70,100
1,0,1,69,60,80
1,0,1,70,60,60
1,0,1,71,65,45
1,0,1,72,80,70
1,0,1,73,80,80
1,0,1,74,30,75
1,0,1,75,65,70
1,0,1,76,50,80
1,0,1,77,55,70
1,0,1,78,75,90
1,0,1,79,40,65
1,0,1,80,70,50
1,0,1,81,50,65
1,0,1,82,40,60
1,0,1,83,70,50
1,0,1,84,60,80
1,0,1,85,60,65
1,0,1,86,25,55
1,0,1,87,65,70
1,0,1,88,60,70
1,0,1,89,70,65
1,0,1,90,40,50
1,0,1,91,65,50
1,0,1,92,65,105
1,0,1,93,50,70
1,0,1,94,45,80
1,0,1,95,60,65
1,0,1,96,65,60
1,0,1,97,75,70
1,0,1,98,60,80
1,0,1,99,50,70
1,0,1,100,60,65
1,0,1,101,70,60
1,0,1,102,45,85
1,0,1,103,75,40
1,0,1,104,50,70
1,0,1,105,60,80
1,0,1,106,60,70
1,0,1,107,50,70
1,0,1,108,60,70
1,0,1,109,55,65
1,0,1,110,50,75
1,0,1,111,70,55
1,0,1,112,85,95
1,0,1,113,70,65
1,0,1,114,60,75
1,0,1,115,60,55
1,0,1,116,70,80
1,0,1,117,60,65
1,0,1,118,50,55
1,0,1,119,65,85
1,0,1,120,35,60
1,0,1,121,40,50
1,0,1,122,40,60
1,0,1,123,40,75
1,0,1,124,55,65
1,0,1,125,55,55
1,0,1,126,55,65
1,0,1,127,65,85
1,0,1,128,40,50
1,0,1,129,80,45
1,0,1,130,45,65
1,0,1,131,50,60
1,0,1,132,45,50
1,0,1,133,35,55
1,0,1,134,70,85
1,0,1,135,65,70
1,0,1,136,55,65
1,0,1,137,60,45
1,0,1,138,55,60
1,0,1,139,75,55
1,0,1,140,70,70
1,0,1,141,60,65
1,0,1,142,35,75
1,0,1,143,55,70
1,0,1,144,70,60
1,0,1,145,60,65
1,0,1,146,55,75
1,0,1,147,40,65
1,0,1,148,25,65
1,0,1,149,55,50
1,0,1,150,50,65
1,0,1,151,45,65
1,0,1,152,35,75
1,0,1,153,35,45
1,0,1,154,45,55
1,0,1,155,95,85
1,0,1,156,70,115
1,0,1,157,55,60
1,0,1,158,50,45
1,0,1,159,65,100
1,0,1,160,80,75
1,0,1,161,40,55
1,0,1,162,55,95
1,0,1,163,60,75
1,0,1,164,50,45
1,0,1,165,90,65
1,0,1,166,70,85
1,0,1,167,50,50
1,0,1,168,70,80
1,0,1,169,45,80
1,0,1,170,55,85
1,0,1,171,35,60
1,0,1,172,60,80
1,0,1,173,75,70
1,0,1,174,50,80
1,0,1,175,85,115
1,0,1,176,35,55
1,0,1,177,45,65
1,0,1,178,30,50
1,0,1,179,65,95
1,0,1,180,75,75
1,0,1,181,75,65
1,0,1,182,60,65
1,0,1,183,70,80
1,0,1,184,65,80
1,0,1,185,55,70
1,0,1,186,55,60
1,0,1,187,90,110
1,0,1,188,70,60
1,0,1,189,70,80
1,0,1,190,55,65
1,0,1,191,45,65
1,0,1,192,65,75
1,0,1,193,45,60
1,0,1,194,65,65
1,0,1,195,75,60
1,0,1,196,60,75
1,0,1,197,55,90
1,0,1,198,55,70
1,0,1,199,40,70
1,0,1,200,65,55
1,0.2,0,1,75,80
1,0.2,0,2,65,60
1,0.2,0,3,45,55
1,0.2,0,4,50,65
1,0.2,0,5,55,70
1,0.2,0,6,45,60
1,0.2,0,7,75,80
1,0.2,0,8,40,65
1,0.2,0,9,65,60
1,0.2,0,10,55,70
1,0.2,0,11,65,50
1,0.2,0,12,55,65
1,0.2,0,13,50,75
1,0.2,0,14,70,75
1,0.2,0,15,60,55
1,0.2,0,16,25,60
1,0.2,0,17,45,70
1,0.2,0,18,90,75
1,0.2,0,19,80,70
1,0.2,0,20,40,55
1,0.2,0,21,60,85
1,0.2,0,22,55,75
1,0.2,0,23,65,60
1,0.2,0,24,45,60
1,0.2,0,25,45,50
1,0.2,0,26,55,60
1,0.2,0,27,55,70
1,0.2,0,28,30,40
1,0.2,0,29,65,70
1,0.2,0,30,45,70
1,0.2,0,31,35,85
1,0.2,0,32,45,65
1,0.2,0,33,60,55
1,0.2,0,34,70,70
1,0.2,0,35,50,85
1,0.2,0,36,50,55
1,0.2,0,37,35,55
1,0.2,0,38,75,60
1,0.2,0,39,65,70
1,0.2,0,40,80,80
1,0.2,0,41,55,45
1,0.2,0,42,60,90
1,0.2,0,43,55,70
1,0.2,0,44,45,65
1,0.2,0,45,45,65
1,0.2,0,46,55,80
1,0.2,0,47,45,70
1,0.2,0,48,80,55
1,0.2,0,49,80,70
1,0.2,0,50,65,65
1,0.2,0,51,55,65
1,0.2,0,52,55,70
1,0.2,0,53,80,75
1,0.2,0,54,50,60
1,0.2,0,55,70,50
1,0.2,0,56,60,70
1,0.2,0,57,35,70
1,0.2,0,58,65,80
1,0.2,0,59,60,70
1,0.2,0,60,60,90
1,0.2,0,61,55,55
1,0.2,0,62,45,70
1,0.2,0,63,60,55
1,0.2,0,64,60,95
1,0.2,0,65,75,70
1,0.2,0,66,50,95
1,0.2,0,67,55,80
1,0.2,0,68,70,80
1,0.2,0,69,60,85
1,0.2,0,70,70,70
1,0.2,0,71,65,55
1,0.2,0,72,70,70
1,0.2,0,73,80,70
1,0.2,0,74,35,75
1,0.2,0,75,65,85
1,0.2,0,76,50,70
1,0.2,0,77,55,80
1,0.2,0,78,80,75
1,0.2,0,79,40,80
1,0.2,0,80,65,45
1,0.2,0,81,50,75
1,0.2,0,82,55,50
1,0.2,0,83,60,60
1,0.2,0,84,55,75
1,0.2,0,85,50,75
1,0.2,0,86,25,70
1,0.2,0,87,60,65
1,0.2,0,88,65,75
1,0.2,0,89,50,85
1,0.2,0,90,40,50
1,0.2,0,91,65,55
1,0.2,0,92,65,105
1,0.2,0,93,40,65
1,0.2,0,94,50,80
1,0.2,0,95,65,70
1,0.2,0,96,60,60
1,0.2,0,97,75,55
1,0.2,0,98,60,85
1,0.2,0,99,45,85
1,0.2,0,100,60,60
1,0.2,0,101,50,80
1,0.2,0,102,50,75
1,0.2,0,103,80,35
1,0.2,0,104,45,60
1,0.2,0,105,70,60
1,0.2,0,106,60,65
1,0.2,0,107,60,75
1,0.2,0,108,85,50
1,0.2,0,109,60,65
1,0.2,0,110,45,65
1,0.2,0,111,80,55
1,0.2,0,112,70,90
1,0.2,0,113,75,60
1,0.2,0,114,70,65
1,0.2,0,115,50,75
1,0.2,0,116,60,80
1,0.2,0,117,60,65
1,0.2,0,118,50,65
1,0.2,0,119,65,80
1,0.2,0,120,40,70
1,0.2,0,121,35,45
1,0.2,0,122,50,55
1,0.2,0,123,40,75
1,0.2,0,124,70,60
1,0.2,0,125,50,55
1,0.2,0,126,50,55
1,0.2,0,127,70,65
1,0.2,0,128,50,50
1,0.2,0,129,75,75
1,0.2,0,130,50,75
1,0.2,0,131,50,65
1,0.2,0,132,55,50
1,0.2,0,133,30,70
1,0.2,0,134,65,85
1,0.2,0,135,50,85
1,0.2,0,136,45,60
1,0.2,0,137,60,40
1,0.2,0,138,60,60
1,0.2,0,139,75,65
1,0.2,0,140,75,50
1,0.2,0,141,55,55
1,0.2,0,142,40,65
1,0.2,0,143,60,65
1,0.2,0,144,60,75
1,0.2,0,145,70,60
1,0.2,0,146,65,65
1,0.2,0,147,40,70
1,0.2,0,148,35,65
1,0.2,0,149,45,65
1,0.2,0,150,55,65
1,0.2,0,151,45,95
1,0.2,0,152,45,75
1,0.2,0,153,35,50
1,0.2,0,154,45,55
1,0.2,0,155,85,85
1,0.2,0,156,50,80
1,0.2,0,157,55,60
1,0.2,0,158,50,45
1,0.2,0,159,55,95
1,0.2,0,160,80,85
1,0.2,0,161,40,50
1,0.2,0,162,55,80
1,0.2,0,163,65,75
1,0.2,0,164,40,75
1,0.2,0,165,65,80
1,0.2,0,166,65,80
1,0.2,0,167,50,45
1,0.2,0,168,60,65
1,0.2,0,169,60,65
1,0.2,0,170,65,85
1,0.2,0,171,40,70
1,0.2,0,172,60,70
1,0.2,0,173,80,80
1,0.2,0,174,70,65
1,0.2,0,175,75,90
1,0.2,0,176,40,60
1,0.2,0,177,45,65
1,0.2,0,178,35,50
1,0.2,0,179,75,65
1,0.2,0,180,80,60
1,0.2,0,181,85,65
1,0.2,0,182,60,75
1,0.2,0,183,70,95
1,0.2,0,184,55,75
1,0.2,0,185,70,75
1,0.2,0,186,65,65
1,0.2,0,187,80,85
1,0.2,0,188,65,60
1,0.2,0,189,60,60
1,0.2,0,190,50,60
1,0.2,0,191,50,75
1,0.2,0,192,65,75
1,0.2,0,193,55,55
1,0.2,0,194,75,60
1,0.2,0,195,70,70
1,0.2,0,196,45,80
1,0.2,0,197,55,80
1,0.2,0,198,60,70
1,0.2,0,199,50,75
1,0.2,0,200,55,75
1,0.2,0.2,1,80,90
1,0.2,0.2,2,65,60
1,0.2,0.2,3,45,65
1,0.2,0.2,4,50,55
1,0.2,0.2,5,70,65
1,0.2,0.2,6,40,80
1,0.2,0.2,7,80,85
1,0.2,0.2,8,40,60
1,0.2,0.2,9,55,50
1,0.2,0.2,10,55,90
1,0.2,0.2,11,60,60
1,0.2,0.2,12,60,70
1,0.2,0.2,13,55,80
1,0.2,0.2,14,65,95
1,0.2,0.2,15,60,70
1,0.2,0.2,16,25,50
1,0.2,0.2,17,50,65
1,0.2,0.2,18,85,75
1,0.2,0.2,19,80,80
1,0.2,0.2,20,40,60
1,0.2,0.2,21,45,105
1,0.2,0.2,22,45,65
1,0.2,0.2,23,65,55
1,0.2,0.2,24,45,65
1,0.2,0.2,25,60,50
1,0.2,0.2,26,65,60
1,0.2,0.2,27,60,85
1,0.2,0.2,28,25,40
1,0.2,0.2,29,75,75
1,0.2,0.2,30,50,70
1,0.2,0.2,31,30,95
1,0.2,0.2,32,60,75
1,0.2,0.2,33,60,65
1,0.2,0.2,34,70,65
1,0.2,0.2,35,60,65
1,0.2,0.2,36,40,60
1,0.2,0.2,37,50,65
1,0.2,0.2,38,80,60
1,0.2,0.2,39,70,70
1,0.2,0.2,40,50,80
1,0.2,0.2,41,50,50
1,0.2,0.2,42,45,80
1,0.2,0.2,43,80,80
1,0.2,0.2,44,45,60
1,0.2,0.2,45,45,60
1,0.2,0.2,46,55,65
1,0.2,0.2,47,35,55
1,0.2,0.2,48,65,65
1,0.2,0.2,49,80,70
1,0.2,0.2,50,65,65
1,0.2,0.2,51,65,60
1,0.2,0.2,52,55,70
1,0.2,0.2,53,75,65
1,0.2,0.2,54,55,70
1,0.2,0.2,55,50,50
1,0.2,0.2,56,60,60
1,0.2,0.2,57,45,65
1,0.2,0.2,58,55,75
1,0.2,0.2,59,65,65
1,0.2,0.2,60,50,70
1,0.2,0.2,61,50,70
1,0.2,0.2,62,55,65
1,0.2,0.2,63,55,55
1,0.2,0.2,64,60,80
1,0.2,0.2,65,60,70
1,0.2,0.2,66,55,85
1,0.2,0.2,67,50,75
1,0.2,0.2,68,85,80
1,0.2,0.2,69,65,80
1,0.2,0.2,70,65,70
1,0.2,0.2,71,65,50
1,0.2,0.2,72,75,70
1,0.2,0.2,73,70,80
1,0.2,0.2,74,35,65
1,0.2,0.2,75,65,80
1,0.2,0.2,76,50,65
1,0.2,0.2,77,55,80
1,0.2,0.2,78,75,70
1,0.2,0.2,79,35,75
1,0.2,0.2,80,65,55
1,0.2,0.2,81,50,80
1,0.2,0.2,82,45,60
1,0.2,0.2,83,60,55
1,0.2,0.2,84,60,75
1,0.2,0.2,85,55,70
1,0.2,0.2,86,25,60
1,0.2,0.2,87,60,60
1,0.2,0.2,88,65,80
1,0.2,0.2,89,60,85
1,0.2,0.2,90,35,55
1,0.2,0.2,91,65,60
1,0.2,0.2,92,80,95
1,0.2,0.2,93,45,70
1,0.2,0.2,94,45,85
1,0.2,0.2,95,50,70
1,0.2,0.2,96,60,55
1,0.2,0.2,97,80,60
1,0.2,0.2,98,55,75
1,0.2,0.2,99,55,80
1,0.2,0.2,100,60,65
1,0.2,0.2,101,55,80
1,0.2,0.2,102,45,70
1,0.2,0.2,103,85,45
1,0.2,0.2,104,50,65
1,0.2,0.2,105,70,65
1,0.2,0.2,106,65,70
1,0.2,0.2,107,55,70
1,0.2,0.2,108,75,55
1,0.2,0.2,109,55,65
1,0.2,0.2,110,45,75
1,0.2,0.2,111,65,60
1,0.2,0.2,112,80,105
1,0.2,0.2,113,80,55
1,0.2,0.2,114,70,75
1,0.2,0.2,115,45,65
1,0.2,0.2,116,65,90
1,0.2,0.2,117,55,60
1,0.2,0.2,118,45,60
1,0.2,0.2,119,60,80
1,0.2,0.2,120,35,75
1,0.2,0.2,121,40,50
1,0.2,0.2,122,55,55
1,0.2,0.2,123,40,70
1,0.2,0.2,124,70,65
1,0.2,0.2,125,55,60
1,0.2,0.2,126,65,65
1,0.2,0.2,127,65,65
1,0.2,0.2,128,50,50
1,0.2,0.2,129,75,65
1,0.2,0.2,130,45,85
1,0.2,0.2,131,50,65
1,0.2,0.2,132,50,55
1,0.2,0.2,133,35,65
1,0.2,0.2,134,70,105
1,0.2,0.2,135,70,85
1,0.2,0.2,136,45,60
1,0.2,0.2,137,65,40
1,0.2,0.2,138,55,55
1,0.2,0.2,139,70,65
1,0.2,0.2,140,75,55
1,0.2,0.2,141,55,70
1,0.2,0.2,142,40,70
1,0.2,0.2,143,60,65
1,0.2,0.2,144,55,80
1,0.2,0.2,145,75,65
1,0.2,0.2,146,70,55
1,0.2,0.2,147,45,70
1,0.2,0.2,148,35,55
1,0.2,0.2,149,40,60
1,0.2,0.2,150,60,70
1,0.2,0.2,151,35,70
1,0.2,0.2,152,30,70
1,0.2,0.2,153,40,45
1,0.2,0.2,154,55,60
1,0.2,0.2,155,80,85
1,0.2,0.2,156,50,65
1,0.2,0.2,157,65,65
1,0.2,0.2,158,50,45
1,0.2,0.2,159,65,85
1,0.2,0.2,160,80,80
1,0.2,0.2,161,60,55
1,0.2,0.2,162,75,80
1,0.2,0.2,163,55,75
1,0.2,0.2,164,45,60
1,0.2,0.2,165,70,65
1,0.2,0.2,166,65,100
1,0.2,0.2,167,50,45
1,0.2,0.2,168,75,70
1,0.2,0.2,169,45,70
1,0.2,0.2,170,70,75
1,0.2,0.2,171,40,60
1,0.2,0.2,172,60,70
1,0.2,0.2,173,75,70
1,0.2,0.2,174,60,65
1,0.2,0.2,175,60,80
1,0.2,0.2,176,35,60
1,0.2,0.2,177,50,65
1,0.2,0.2,178,30,50
1,0.2,0.2,179,80,70
1,0.2,0.2,180,70,70
1,0.2,0.2,181,85,60
1,0.2,0.2,182,60,75
1,0.2,0.2,183,70,85
1,0.2,0.2,184,50,75
1,0.2,0.2,185,65,75
1,0.2,0.2,186,50,55
1,0.2,0.2,187,80,95
1,0.2,0.2,188,75,65
1,0.2,0.2,189,60,65
1,0.2,0.2,190,50,65
1,0.2,0.2,191,45,60
1,0.2,0.2,192,65,70
1,0.2,0.2,193,50,55
1,0.2,0.2,194,70,65
1,0.2,0.2,195,80,70
1,0.2,0.2,196,40,95
1,0.2,0.2,197,50,75
1,0.2,0.2,198,60,70
1,0.2,0.2,199,60,70
1,0.2,0.2,200,60,75
1,0.2,0.4,1,70,90
1,0.2,0.4,2,65,55
1,0.2,0.4,3,45,60
1,0.2,0.4,4,50,55
1,0.2,0.4,5,60,75
1,0.2,0.4,6,40,70
1,0.2,0.4,7,70,90
1,0.2,0.4,8,30,65
1,0.2,0.4,9,70,50
1,0.2,0.4,10,50,80
1,0.2,0.4,11,55,50
1,0.2,0.4,12,50,70
1,0.2,0.4,13,60,75
1,0.2,0.4,14,70,85
1,0.2,0.4,15,55,65
1,0.2,0.4,16,30,60
1,0.2,0.4,17,55,75
1,0.2,0.4,18,80,80
1,0.2,0.4,19,80,80
1,0.2,0.4,20,40,70
1,0.2,0.4,21,55,105
1,0.2,0.4,22,45,75
1,0.2,0.4,23,60,60
1,0.2,0.4,24,45,55
1,0.2,0.4,25,55,55
1,0.2,0.4,26,65,60
1,0.2,0.4,27,60,75
1,0.2,0.4,28,30,40
1,0.2,0.4,29,65,70
1,0.2,0.4,30,45,60
1,0.2,0.4,31,30,100
1,0.2,0.4,32,35,70
1,0.2,0.4,33,65,65
1,0.2,0.4,34,75,55
1,0.2,0.4,35,70,60
1,0.2,0.4,36,50,60
1,0.2,0.4,37,40,65
1,0.2,0.4,38,90,65
1,0.2,0.4,39,65,70
1,0.2,0.4,40,70,75
1,0.2,0.4,41,50,55
1,0.2,0.4,42,45,80
1,0.2,0.4,43,75,85
1,0.2,0.4,44,45,60
1,0.2,0.4,45,45,70
1,0.2,0.4,46,60,90
1,0.2,0.4,47,40,60
1,0.2,0.4,48,85,55
1,0.2,0.4,49,75,75
1,0.2,0.4,50,70,60
1,0.2,0.4,51,55,70
1,0.2,0.4,52,60,70
1,0.2,0.4,53,75,60
1,0.2,0.4,54,55,60
1,0.2,0.4,55,55,45
1,0.2,0.4,56,55,60
1,0.2,0.4,57,40,85
1,0.2,0.4,58,60,80
1,0.2,0.4,59,55,65
1,0.2,0.4,60,50,75
1,0.2,0.4,61,50,60
1,0.2,0.4,62,50,65
1,0.2,0.4,63,65,60
1,0.2,0.4,64,55,80
1,0.2,0.4,65,70,70
1,0.2,0.4,66,50,75
1,0.2,0.4,67,55,75
1,0.2,0.4,68,60,80
1,0.2,0.4,69,75,85
1,0.2,0.4,70,70,85
1,0.2,0.4,71,60,55
1,0.2,0.4,72,90,65
1,0.2,0.4,73,75,80
1,0.2,0.4,74,35,70
1,0.2,0.4,75,65,90
1,0.2,0.4,76,55,65
1,0.2,0.4,77,55,75
1,0.2,0.4,78,70,60
1,0.2,0.4,79,40,70
1,0.2,0.4,80,70,50
1,0.2,0.4,81,55,70
1,0.2,0.4,82,50,50
1,0.2,0.4,83,55,60
1,0.2,0.4,84,60,85
1,0.2,0.4,85,55,70
1,0.2,0.4,86,30,65
1,0.2,0.4,87,65,60
1,0.2,0.4,88,60,70
1,0.2,0.4,89,50,75
1,0.2,0.4,90,35,55
1,0.2,0.4,91,70,50
1,0.2,0.4,92,75,110
1,0.2,0.4,93,55,85
1,0.2,0.4,94,40,85
1,0.2,0.4,95,65,65
1,0.2,0.4,96,65,55
1,0.2,0.4,97,80,60
1,0.2,0.4,98,55,70
1,0.2,0.4,99,55,80
1,0.2,0.4,100,55,65
1,0.2,0.4,101,65,90
1,0.2,0.4,102,45,75
1,0.2,0.4,103,75,45
1,0.2,0.4,104,45,60
1,0.2,0.4,105,70,75
1,0.2,0.4,106,60,65
1,0.2,0.4,107,55,70
1,0.2,0.4,108,80,60
1,0.2,0.4,109,55,65
1,0.2,0.4,110,55,80
1,0.2,0.4,111,70,60
1,0.2,0.4,112,80,95
1,0.2,0.4,113,75,60
1,0.2,0.4,114,70,80
1,0.2,0.4,115,55,70
1,0.2,0.4,116,65,85
1,0.2,0.4,117,55,70
1,0.2,0.4,118,45,60
1,0.2,0.4,119,50,75
1,0.2,0.4,120,45,55
1,0.2,0.4,121,40,50
1,0.2,0.4,122,50,60
1,0.2,0.4,123,40,70
1,0.2,0.4,124,70,60
1,0.2,0.4,125,60,60
1,0.2,0.4,126,50,65
1,0.2,0.4,127,75,70
1,0.2,0.4,128,40,50
1,0.2,0.4,129,70,55
1,0.2,0.4,130,50,70
1,0.2,0.4,131,40,80
1,0.2,0.4,132,50,55
1,0.2,0.4,133,40,65
1,0.2,0.4,134,65,80
1,0.2,0.4,135,55,110
1,0.2,0.4,136,45,65
1,0.2,0.4,137,60,35
1,0.2,0.4,138,60,65
1,0.2,0.4,139,75,60
1,0.2,0.4,140,75,65
1,0.2,0.4,141,50,65
1,0.2,0.4,142,40,70
1,0.2,0.4,143,60,80
1,0.2,0.4,144,60,75
1,0.2,0.4,145,65,60
1,0.2,0.4,146,65,65
1,0.2,0.4,147,40,60
1,0.2,0.4,148,25,60
1,0.2,0.4,149,40,65
1,0.2,0.4,150,75,60
1,0.2,0.4,151,40,95
1,0.2,0.4,152,40,65
1,0.2,0.4,153,40,45
1,0.2,0.4,154,50,60
1,0.2,0.4,155,80,85
1,0.2,0.4,156,45,65
1,0.2,0.4,157,60,60
1,0.2,0.4,158,50,45
1,0.2,0.4,159,70,65
1,0.2,0.4,160,75,75
1,0.2,0.4,161,45,55
1,0.2,0.4,162,65,85
1,0.2,0.4,163,55,75
1,0.2,0.4,164,50,70
1,0.2,0.4,165,75,65
1,0.2,0.4,166,60,85
1,0.2,0.4,167,55,40
1,0.2,0.4,168,70,65
1,0.2,0.4,169,55,60
1,0.2,0.4,170,65,80
1,0.2,0.4,171,40,60
1,0.2,0.4,172,60,75
1,0.2,0.4,173,85,75
1,0.2,0.4,174,60,65
1,0.2,0.4,175,75,85
1,0.2,0.4,176,35,55
1,0.2,0.4,177,50,75
1,0.2,0.4,178,35,45
1,0.2,0.4,179,65,70
1,0.2,0.4,180,80,70
1,0.2,0.4,181,85,55
1,0.2,0.4,182,55,60
1,0.2,0.4,183,65,75
1,0.2,0.4,184,60,70
1,0.2,0.4,185,75,65
1,0.2,0.4,186,50,55
1,0.2,0.4,187,85,95
1,0.2,0.4,188,80,60
1,0.2,0.4,189,65,65
1,0.2,0.4,190,55,50
1,0.2,0.4,191,50,65
1,0.2,0.4,192,65,80
1,0.2,0.4,193,45,55
1,0.2,0.4,194,70,65
1,0.2,0.4,195,75,85
1,0.2,0.4,196,45,65
1,0.2,0.4,197,60,75
1,0.2,0.4,198,60,75
1,0.2,0.4,199,45,70
1,0.2,0.4,200,60,75
1,0.2,0.6000000000000001,1,80,105
1,0.2,0.6000000000000001,2,65,65
1,0.2,0.6000000000000001,3,55,75
1,0.2,0.6000000000000001,4,55,75
1,0.2,0.6000000000000001,5,60,80
1,0.2,0.6000000000000001,6,40,70
1,0.2,0.6000000000000001,7,60,85
1,0.2,0.6000000000000001,8,45,70
1,0.2,0.6000000000000001,9,55,55
1,0.2,0.6000000000000001,10,50,70
1,0.2,0.6000000000000001,11,55,55
1,0.2,0.6000000000000001,12,55,70
1,0.2,0.6000000000000001,13,55,85
1,0.2,0.6000000000000001,14,65,85
1,0.2,0.6000000000000001,15,60,65
1,0.2,0.6000000000000001,16,30,65
1,0.2,0.6000000000000001,17,40,60
1,0.2,0.6000000000000001,18,90,90
1,0.2,0.6000000000000001,19,90,80
1,0.2,0.6000000000000001,20,40,60
1,0.2,0.6000000000000001,21,60,95
1,0.2,0.6000000000000001,22,40,50
1,0.2,0.6000000000000001,23,55,60
1,0.2,0.6000000000000001,24,45,55
1,0.2,0.6000000000000001,25,55,50
1,0.2,0.6000000000000001,26,60,70
1,0.2,0.6000000000000001,27,50,75
1,0.2,0.6000000000000001,28,25,35
1,0.2,0.6000000000000001,29,65,70
1,0.2,0.6000000000000001,30,40,70
1,0.2,0.6000000000000001,31,40,85
1,0.2,0.6000000000000001,32,55,70
1,0.2,0.6000000000000001,33,55,50
1,0.2,0.6000000000000001,34,75,60
1,0.2,0.6000000000000001,35,85,85
1,0.2,0.6000000000000001,36,40,55
1,0.2,0.6000000000000001,37,40,75
1,0.2,0.6000000000000001,38,75,65
1,0.2,0.6000000000000001,39,65,80
1,0.2,0.6000000000000001,40,75,75
1,0.2,0.6000000000000001,41,65,50
1,0.2,0.6000000000000001,42,50,80
1,0.2,0.6000000000000001,43,80,90
1,0.2,0.6000000000000001,44,40,60
1,0.2,0.6000000000000001,45,50,65
1,0.2,0.6000000000000001,46,60,70
1,0.2,0.6000000000000001,47,35,55
1,0.2,0.6000000000000001,48,70,70
1,0.2,0.6000000000000001,49,75,75
1,0.2,0.6000000000000001,50,65,60
1,0.2,0.6000000000000001,51,60,60
1,0.2,0.6000000000000001,52,60,60
1,0.2,0.6000000000000001,53,75,70
1,0.2,0.6000000000000001,54,50,70
1,0.2,0.6000000000000001,55,55,60
1,0.2,0.6000000000000001,56,60,70
1,0.2,0.6000000000000001,57,40,75
1,0.2,0.6000000000000001,58,55,65
1,0.2,0.6000000000000001,59,70,60
1,0.2,0.6000000000000001,60,55,75
1,0.2,0.6000000000000001,61,55,60
1,0.2,0.6000000000000001,62,50,65
1,0.2,0.6000000000000001,63,55,55
1,0.2,0.6000000000000001,64,55,80
1,0.2,0.6000000000000001,65,70,70
1,0.2,0.6000000000000001,66,45,75
1,0.2,0.6000000000000001,67,55,70
1,0.2,0.6000000000000001,68,70,80
1,0.2,0.6000000000000001,69,65,85
1,0.2,0.6000000000000001,70,70,55
1,0.2,0.6000000000000001,71,70,60
1,0.2,0.6000000000000001,72,75,75
1,0.2,0.6000000000000001,73,70,80
1,0.2,0.6000000000000001,74,40,85
1,0.2,0.6000000000000001,75,70,80
1,0.2,0.6000000000000001,76,60,65
1,0.2,0.6000000000000001,77,55,75
1,0.2,0.6000000000000001,78,85,75
1,0.2,0.6000000000000001,79,40,75
1,0.2,0.6000000000000001,80,65,65
1,0.2,0.6000000000000001,81,60,65
1,0.2,0.6000000000000001,82,40,65
